"Id","SalePrice"
1461,124265.839307594
1462,165715.217945401
1463,187591.060625006
1464,193117.933879492
1465,193934.064634375
1466,170244.409710716
1467,170179.803220047
1468,166913.198192138
1469,181158.459059218
1470,127188.601993585
1471,202807.880769121
1472,93125.0767873895
1473,94277.287703914
1474,152239.394758934
1475,117156.69098516
1476,385755.557373152
1477,256434.823823303
1478,283310.482313004
1479,258918.504537642
1480,533646.83583433
1481,326414.901897505
1482,209183.274876668
1483,173104.41068263
1484,170027.31234327
1485,180130.3135027
1486,199739.991535568
1487,325823.977952723
1488,232424.086197951
1489,209265.282846058
1490,217468.937748553
1491,187751.962245342
1492,96386.8325148008
1493,178962.189276597
1494,294783.781946524
1495,292346.408078127
1496,235505.202771151
1497,183023.163939474
1498,165274.716758859
1499,158193.339290966
1500,155040.108912715
1501,176567.266587372
1502,146774.133435985
1503,299390.559961801
1504,243491.535984321
1505,221169.097199534
1506,191564.640996394
1507,251668.040153795
1508,199355.576463108
1509,166250.886839019
1510,145000.388351007
1511,146847.779111053
1512,174589.254627286
1513,137419.915573381
1514,150887.491949752
1515,198650.525730963
1516,144613.98520408
1517,157395.767486474
1518,132729.724661487
1519,227338.313088792
1520,136776.897189799
1521,141285.404909051
1522,162143.236932024
1523,115713.605493467
1524,124010.002712675
1525,124957.247386021
1526,117694.113471135
1527,103794.070628739
1528,136361.811031531
1529,150435.609237954
1530,169896.020235833
1531,106198.058895142
1532,97742.7634992381
1533,145686.096046499
1534,122413.837153769
1535,153908.555528646
1536,110498.498986312
1537,66499.0869552425
1538,164543.567091175
1539,193308.830947418
1540,93471.2860257191
1541,145541.116916128
1542,142876.427809283
1543,213476.145069926
1544,80886.8896851358
1545,105234.630441853
1546,127041.674405747
1547,139057.824559825
1548,133500.686859596
1549,111778.750184646
1550,133967.737267786
1551,112605.394850192
1552,141509.117512063
1553,143272.671028607
1554,115505.114043089
1555,167789.077896713
1556,86531.1131249738
1557,108788.579240021
1558,91200.2653942684
1559,75795.1402729185
1560,124553.677638266
1561,131830.885975458
1562,127448.929793357
1563,121836.735805411
1564,165689.45954147
1565,143754.713599792
1566,234836.408280868
1567,78268.2436699389
1568,229677.040766737
1569,141003.941757942
1570,139797.799074336
1571,115091.562382434
1572,147200.978832883
1573,255368.093298603
1574,105347.596613457
1575,228918.67159905
1576,231923.015408104
1577,198002.344278424
1578,143655.627260696
1579,145646.642985692
1580,197132.053488812
1581,147425.622083144
1582,127870.782347455
1583,324364.645426946
1584,228688.901491795
1585,141345.916669501
1586,75724.8397529817
1587,96145.0122364397
1588,150941.319579946
1589,104501.752417632
1590,135447.418089341
1591,97832.9446737069
1592,113514.556426895
1593,123240.007187149
1594,131875.525794261
1595,113962.973689656
1596,248627.86091485
