"Id","SalePrice"
1461,123255.329079679
1462,163416.017532224
1463,184539.896291554
1464,197412.98951459
1465,189238.23287504
1466,169887.846042373
1467,173425.924351745
1468,165489.363366403
1469,181106.813669463
1470,125992.806842693
1471,197024.236674062
1472,95823.5436811501
1473,97184.1458950554
1474,152294.805422316
1475,117850.331237393
1476,377475.278987539
1477,249791.489844601
1478,276914.371898492
1479,273850.972461346
1480,498483.451652419
1481,329853.472149276
1482,205174.657870937
1483,174878.529759246
1484,169534.522604655
1485,183028.249603622
1486,197989.296846113
1487,333675.027819584
1488,226435.452283669
1489,198219.217164211
1490,229351.295150926
1491,192438.607122434
1492,93141.4577321078
1493,179689.471224758
1494,285383.993252255
1495,277147.668559619
1496,232443.243055896
1497,182769.501832188
1498,169566.356720223
1499,160093.820083997
1500,153244.484990889
1501,177775.636052068
1502,151001.504157712
1503,287632.056837636
1504,235842.076437592
1505,222632.503434716
1506,186166.440474292
1507,242803.937598458
1508,197680.800670551
1509,160916.615288184
1510,145664.366240428
1511,150049.970719625
1512,171425.673633261
1513,135996.889910501
1514,152052.507418917
1515,190513.443601297
1516,151249.771118375
1517,162599.667040936
1518,131357.353763993
1519,219081.87366598
1520,134272.344803347
1521,136816.108419465
1522,171637.939141568
1523,115251.53484875
1524,122139.612323496
1525,124175.03079462
1526,110267.420645761
1527,106286.667999724
1528,133619.49761924
1529,153489.451010892
1530,178353.043602895
1531,109227.809509656
1532,93373.0850745135
1533,145561.48742987
1534,122667.135696355
1535,155343.887150773
1536,105145.816891409
1537,65535.623510406
1538,152242.977583636
1539,188248.349631024
1540,89334.0039860285
1541,142894.212556498
1542,137979.85479597
1543,205602.578987581
1544,83440.5472047753
1545,108180.037462693
1546,132334.689409386
1547,136976.131909049
1548,133546.07227114
1549,115514.926875116
1550,134649.697090914
1551,110256.595538519
1552,139650.624471426
1553,153923.48190371
1554,113789.077163556
1555,161050.319999853
1556,85448.8851665943
1557,104422.792352169
1558,97856.608796928
1559,75764.4192217607
1560,134893.376357843
1561,128247.477802738
1562,130231.062909625
1563,120760.421022553
1564,165791.397320229
1565,146471.027254048
1566,230705.017935003
1567,76674.5831685099
1568,229478.215106019
1569,137507.659449896
1570,140104.990899448
1571,122731.684446583
1572,147236.261670424
1573,256709.456904324
1574,116825.894221967
1575,227726.221005807
1576,238465.083321228
1577,189757.453089648
1578,142676.297371714
1579,146249.175468405
1580,192922.175406985
1581,150834.813045717
1582,125757.985100336
1583,317596.641703461
1584,227280.841183734
1585,142064.063644126
1586,74114.8105042558
1587,98800.9191014132
1588,155664.281387952
1589,98078.3586556312
1590,135387.126898224
1591,98878.2241787354
1592,114373.276307423
1593,124728.362137102
1594,130975.907749723
1595,114726.573608996
1596,237716.429114697
1597,186375.665666081
1598,208720.947775112
1599,171492.777768973
1600,166280.482349574
1601,62317.0408407917
1602,109326.44689823
1603,78292.3101213497
1604,271070.952499017
1605,239282.545377929
1606,165058.112479309
1607,168713.428221053
1608,213005.567031597
1609,185174.804107356
1610,150208.934665975
1611,140443.197591016
1612,168709.470615765
1613,164236.640404575
1614,124745.787385739
1615,89607.9841463174
1616,75667.3913631736
1617,92577.2927184807
1618,128809.013348718
1619,140091.637174865
1620,162922.20018457
1621,137793.203170512
1622,142306.443157776
1623,271539.058534779
1624,214313.207886311
1625,119294.136434907
1626,160515.290141581
1627,189038.389030649
1628,276287.121994687
1629,179608.866428108
1630,372672.216786022
1631,212947.630144949
1632,239358.624139492
1633,172562.401541573
1634,189726.980843434
1635,173442.190340842
1636,154550.646061066
1637,193117.226523742
1638,186570.253407737
1639,177465.682337626
1640,265381.596211364
1641,173517.964416239
1642,229744.730375988
1643,220033.702187502
1644,228958.617845075
1645,197918.817001244
1646,157544.663580333
1647,155707.568353978
1648,132790.824062361
1649,140526.56592001
1650,113544.900035584
1651,124060.239196587
1652,96239.0813239415
1653,98450.9661703344
1654,149670.080732849
1655,144332.698807102
1656,144058.928995211
1657,149236.193201603
1658,147016.858786311
1659,123419.890472661
1660,152634.830828473
1661,469001.019230687
1662,408340.745349771
1663,391867.27848324
1664,512816.907863766
1665,300737.047655068
1666,331361.800012246
1667,385591.848559424
1668,332564.580193144
1669,285865.485939216
1670,343592.629103706
1671,264830.017904014
1672,447582.407698856
1673,298382.491503004
1674,239430.936252094
1675,193991.162980035
1676,190537.304849154
1677,220535.959428701
1678,478869.292209666
1679,400208.41914521
