"Id","SalePrice"
1461,123963.532840995
1462,166917.33696983
1463,187954.762154321
1464,193465.042393659
1465,192546.92390101
1466,170683.831331677
1467,169761.429615766
1468,166818.670989059
1469,182528.82186423
1470,126511.267497902
1471,201551.697522627
1472,94189.0366467728
1473,94132.1037838255
1474,151960.309640137
1475,117554.566213138
1476,394948.706326904
1477,257491.030494811
1478,285547.771350919
1479,257792.759161773
1480,534915.567960156
1481,328554.562513504
1482,209421.406264728
1483,175368.721420822
1484,171559.535443875
1485,179410.081692195
1486,198585.744786466
1487,332125.480613273
1488,233828.747915289
1489,210708.350637307
1490,218244.733015354
1491,189024.683428284
1492,95106.8364492448
1493,183372.413080517
1494,291039.793297678
1495,290984.009460361
1496,236008.160815344
1497,182680.154872338
1498,165849.289478114
1499,157878.193065445
1500,153917.949709101
1501,177286.399378927
1502,145848.327000946
1503,302624.882156965
1504,240822.590285049
1505,222800.466538696
1506,191514.407495088
1507,250120.431549287
1508,198967.726649693
1509,165681.717000325
1510,145167.393359635
1511,148606.419481204
1512,175857.088326599
1513,136680.795531341
1514,150778.168728508
1515,198631.013456934
1516,145193.838451418
1517,158336.273812276
1518,133748.42093168
1519,227631.191929684
1520,136505.066554555
1521,141341.872759626
1522,161865.908505647
1523,115742.411484697
1524,123297.963979764
1525,125027.100213036
1526,117350.255826785
1527,104490.790217625
1528,133878.971720067
1529,151294.40895928
1530,169605.108097705
1531,106039.674990745
1532,98006.5464138635
1533,146946.824955706
1534,123174.911776835
1535,153818.16585402
1536,110083.343861781
1537,67137.9156124
1538,160612.989719853
1539,188141.27315813
1540,95214.288153073
1541,145008.132467391
1542,140377.61792098
1543,211124.925388522
1544,80364.0301061693
1545,105193.791637269
1546,127494.639180616
1547,138171.860914432
1548,134918.19672563
1549,113717.502746317
1550,133795.113619979
1551,110931.08759032
1552,139505.063086559
1553,147303.212957549
1554,114937.561313643
1555,166710.682735815
1556,86072.6761658634
1557,108392.045585618
1558,91756.8658008863
1559,74626.5062570064
1560,124596.09095906
1561,133345.704624507
1562,125529.25521081
1563,120874.637823382
1564,163544.352994775
1565,144965.68319582
1566,234525.759663133
1567,77995.5251768043
1568,228269.67012796
1569,140090.614923772
1570,140343.216137994
1571,116514.555589051
1572,145139.430492739
1573,254147.722483973
1574,106974.04648808
1575,228874.13970951
1576,235254.686728876
1577,196988.661108112
1578,141138.20948946
1579,145480.474050274
1580,195936.063557397
1581,150070.6408729
1582,128043.821635568
1583,322750.521662547
1584,227683.733040369
1585,141039.043524899
1586,76521.0815016251
1587,97282.4330938366
1588,153681.068669253
1589,104091.257377625
1590,135410.221178665
1591,97152.1691047614
1592,115989.045434238
1593,123249.880252398
1594,133570.857032907
1595,113343.747466859
1596,250322.313068118
1597,177239.740974494
1598,200762.471659706
1599,176544.030486734
1600,171381.290068171
1601,61668.3278816833
1602,115783.370273634
1603,73808.9291440244
1604,267721.536941321
1605,244658.638004933
1606,165440.615370031
1607,170836.585164165
1608,210430.622613028
1609,193365.251693481
1610,155921.625583684
1611,141329.876507723
1612,168524.04118841
1613,162980.252388621
1614,123248.352226283
1615,85344.3048570771
1616,73173.3091471151
1617,86426.3717810088
1618,129080.461298953
1619,139178.160060693
1620,162908.459067843
1621,140815.13400714
1622,139840.335429459
1623,272041.050109792
1624,214018.375740637
1625,121803.392828612
1626,157761.096683228
1627,190413.868159902
1628,279203.973132812
1629,177575.583192006
1630,369810.364582529
1631,210933.532743558
1632,238511.584449343
1633,171055.694627443
1634,190040.152210895
1635,175822.878540653
1636,153489.191490836
1637,192974.700765262
1638,192880.681295843
1639,178459.582880235
1640,273551.012121314
1641,174309.08988297
1642,224922.989434966
1643,227723.038244473
1644,235286.54762364
1645,196826.60119153
1646,158965.842243345
1647,155391.967759503
1648,134594.596946332
1649,140615.984551959
1650,115960.399239845
1651,123373.830961614
1652,94908.4970861232
1653,96752.5492154607
1654,151645.576464879
1655,149698.991205125
1656,145384.357647157
1657,150751.569144233
1658,148737.429320507
1659,124628.058996651
1660,154503.572969295
1661,470137.416046774
1662,406493.291489413
1663,387526.197795324
1664,517620.021285817
1665,315961.468679938
1666,329985.85199514
1667,378205.971685811
1668,339632.186964058
1669,291246.647579201
1670,343275.702671517
1671,265768.095352132
1672,488335.797139466
1673,289704.204361514
1674,246313.11913372
1675,187857.455370856
1676,189357.39181324
1677,222827.878149487
1678,504127.575251973
1679,399159.37937069
1680,362006.208312878
1681,251563.417415749
1682,299228.427358879
1683,178182.213421802
1684,173328.412354694
1685,169061.050230704
1686,168199.061694016
1687,166915.585935974
1688,193809.078125325
1689,193243.580426556
1690,191569.75641918
1691,179277.69935752
1692,255012.287462978
1693,169024.132561145
1694,180905.014374146
1695,165578.886138415
1696,274150.386319103
1697,166927.684363047
1698,361672.518044938
1699,322738.825480683
1700,246813.736625081
1701,265194.887375839
1702,253298.649705137
1703,254902.384922604
1704,289292.557038005
1705,229836.994214073
1706,466135.012253241
1707,225533.437349676
1708,208802.787915553
1709,278104.581779692
1710,224867.868602553
1711,256908.722088457
1712,254655.277351999
1713,276274.233375459
1714,223684.645918228
1715,205106.181123281
1716,188612.857634045
1717,178359.197092924
1718,131474.937896368
1719,201677.638091665
1720,251827.937787365
1721,168503.952635374
1722,123326.305716908
1723,152987.929566152
1724,215844.286011899
1725,243260.362065593
1726,184150.168655185
1727,159802.913909659
1728,176761.52544995
1729,167090.142876745
1730,152812.510571661
1731,121996.723037248
1732,131753.462314284
1733,116592.920044337
1734,116069.713066405
1735,135996.353000063
1736,112255.52649527
1737,319179.325300052
1738,220300.323642878
1739,267905.430546286
1740,228344.787561738
1741,192498.635790436
1742,173570.745821252
1743,174380.585615451
1744,305445.218934429
1745,230050.804429723
1746,182107.874840572
1747,221647.145577609
1748,228762.411549801
1749,155321.739543926
1750,133273.237805963
1751,238777.865070872
1752,118350.537287116
1753,144726.982201083
1754,195447.846675589
1755,168187.673105987
1756,126418.761633905
1757,120513.097700237
1758,148197.969022443
1759,161674.450747237
1760,167293.278832008
1761,137739.930259682
1762,175795.381381406
1763,170905.678661388
1764,117301.35921448
1765,158524.685555327
1766,168507.488047063
1767,208782.676672357
1768,150297.656764503
1769,173745.800215055
1770,148163.063746738
1771,126511.870756842
1772,141215.087498587
1773,128984.354686763
1774,132704.663814795
1775,138728.794233748
1776,126352.589717553
1777,113140.604959939
1778,143189.347051088
1779,111963.002624982
1780,170133.879349205
1781,130734.374753897
1782,86963.2083730156
1783,143981.786849316
1784,106514.216191902
1785,123241.770176508
1786,133932.223988447
1787,162058.674851772
1788,58231.2539405673
1789,100849.234497595
1790,75093.4148022697
1791,186531.566501225
1792,158794.169267797
1793,132106.636747879
1794,150019.555919011
1795,135198.471121715
1796,120442.665464227
1797,121645.515293444
1798,128441.672219761
1799,107976.4632445
1800,134479.635184229
1801,132986.42747022
1802,124896.485733371
1803,146206.373246597
1804,147246.469870548
1805,136739.20477124
1806,122767.965620459
1807,125855.422683035
1808,118034.81359322
1809,123091.066957755
1810,142913.222350221
1811,98371.278459217
1812,103363.187516345
1813,122952.976746348
1814,98292.8802792108
1815,55976.1163623957
1816,98994.8655767873
1817,113655.269243041
1818,144591.368814824
1819,123257.990861977
1820,51930.3749455861
1821,106759.816602137
1822,148545.9160463
1823,40492.4028868868
1824,138628.676974444
1825,129739.748395825
1826,104510.024657073
1827,102436.710753583
1828,133745.869888257
1829,114378.142137739
1830,143892.286806412
1831,149856.400975995
1832,85984.3966581724
1833,139891.956470631
1834,125052.977121619
1835,122300.531310035
1836,129478.445779288
1837,89599.931451036
1838,121552.046228285
1839,87101.8210618963
1840,165333.361505556
1841,145690.958959118
1842,84387.9797625354
1843,134814.52938128
1844,136250.53732832
1845,137392.134764706
1846,154216.072016403
1847,158830.821704757
1848,56517.3602017352
1849,102875.504370421
1850,113996.344720583
1851,157143.642701391
1852,127739.146272195
1853,136134.420839934
1854,169681.470806053
1855,149679.005434199
1856,223782.582726179
1857,137768.701101303
1858,142253.724647046
1859,117152.221859168
1860,155641.875865224
1861,114487.056249233
1862,288227.098382746
1863,281838.28969942
1864,282000.14345701
1865,322763.449514599
1866,339520.783828827
1867,236195.273001282
1868,312085.386675617
1869,209469.944035794
1870,234110.340084942
1871,244197.322079412
1872,167992.582926703
1873,239486.43187834
1874,142292.122932138
1875,195894.958637693
1876,195043.788750148
1877,210736.686223906
1878,189632.26278376
1879,132923.66307242
1880,131152.592128953
1881,241763.763774456
1882,252154.530612626
1883,191780.520889854
1884,205066.672627854
1885,248892.617610418
1886,305251.568364541
1887,201246.498191102
1888,277056.547008754
1889,160392.571354708
1890,127592.921210052
1891,140938.737534776
1892,102058.94937329
1893,133591.62224689
1894,125227.935679893
1895,140058.420595815
1896,126822.931632889
1897,114986.459535495
1898,108812.44431762
1899,156282.489882919
1900,144511.550211373
1901,172968.433101318
1902,137870.958449027
1903,211226.830732746
1904,139542.586356531
1905,196968.560687782
1906,156535.024426279
1907,191741.750621755
1908,110943.677681567
1909,134345.423688231
1910,120702.423012643
1911,202958.799517991
1912,307398.754709394
1913,140912.529903192
1914,51363.2073407854
1915,325497.56337494
1916,65821.6269686492
1917,258775.57449626
1918,139699.041982526
1919,171745.827968793
1920,140913.336219185
1921,444786.120856053
1922,317826.429432869
1923,215902.548321629
1924,237762.815644123
1925,197291.354437121
1926,408897.293557763
1927,138481.608023673
1928,151006.254909381
1929,121889.847816821
1930,128107.33617306
1931,143742.786731108
1932,143915.480094501
1933,183260.000665656
1934,177888.309404812
1935,172678.682523899
1936,189312.611722699
1937,180106.26498313
1938,174222.00447493
1939,244287.232495031
1940,188134.813916676
1941,167266.158506813
1942,184161.408693553
1943,208588.434134507
1944,349549.173931312
1945,389766.729154026
1946,144036.997131519
1947,334205.986635198
1948,170196.520638397
1949,242983.289401993
1950,181077.104017075
1951,244811.980967266
1952,221134.719220288
1953,166831.080598191
1954,183060.869638905
1955,136954.412815476
1956,292252.187440055
1957,150521.427289752
1958,312651.095815437
1959,145990.688324778
1960,114613.6708359
1961,119034.686269555
1962,93978.4493363512
1963,99749.1322213271
1964,110559.952920095
1965,149007.611196969
1966,138011.719147065
1967,285824.583093081
1968,453972.465479859
1969,414469.958155942
1970,461723.052209872
1971,460701.727047854
1972,391020.293215906
1973,257010.665721787
1974,313604.299045678
1975,524685.920661753
1976,264533.341265889
1977,351142.57427861
1978,376114.385921879
1979,340646.207377332
1980,200652.410633355
1981,350856.371478161
1982,229198.285185413
1983,210245.072475164
1984,162541.440646413
1985,217921.530235091
1986,209315.780623303
1987,178992.0594736
1988,174283.325353617
1989,197832.280888964
1990,213161.427157957
1991,243338.091839435
1992,215261.50048647
1993,168843.046535458
1994,234249.02931772
1995,187307.179691322
1996,248400.812350003
1997,310633.370330095
1998,341868.26787928
1999,254250.995257133
2000,320774.059452852
2001,258939.494003285
2002,242573.939715514
2003,257956.794136086
2004,273750.65777833
2005,221733.828382197
2006,236244.608849017
2007,246570.472760962
2008,219475.146300777
2009,190925.559316714
2010,190632.632629308
2011,136905.311936091
2012,176173.844558422
2013,184088.00958333
2014,186162.98454109
2015,206661.43875319
2016,193441.242893795
2017,200018.106755308
2018,124449.30972832
2019,133378.645548361
2020,111965.031410043
2021,109231.660861215
2022,176442.871236414
2023,148156.564077245
2024,254978.971291165
2025,359630.521765674
2026,176176.028746479
2027,154666.772276927
2028,151203.535737202
2029,162772.883991707
2030,269385.75824287
2031,239998.807946192
2032,255155.815615861
2033,264996.679645936
2034,163293.902770751
2035,210335.119072225
2036,192888.959057214
2037,197611.661827982
2038,287391.315888333
2039,221607.19833069
2040,299861.470243218
2041,278713.667407329
2042,204542.244874137
2043,173320.47814547
2044,157368.600780143
2045,213697.967209885
2046,142403.169901422
2047,146526.026523533
2048,139371.551491956
2049,136721.992312645
2050,186830.663453733
2051,109334.110327607
2052,130471.442207583
2053,146340.151826303
2054,77265.4697922468
2055,151351.557221868
2056,142477.747575392
2057,120908.418408201
2058,226705.25055075
2059,133296.372053205
2060,171462.049877093
2061,175767.55327022
2062,134758.355950272
2063,114195.904956188
2064,142791.155423785
2065,120098.451310598
2066,163413.859028228
2067,103169.273944452
2068,137163.026468963
2069,88368.9266902254
2070,114275.434494849
2071,95436.8369422177
2072,130712.433096796
2073,138367.548868199
2074,186619.287540832
